"LOCATION","Country","CAT","Category","ACT","Activity","UNIT","Unit","VAR","Variable","SRC","Source","TIME","Time","Value","Flag Codes","Flags"
"IRL","Ireland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR358","Food Waste - Vegetables","SOURCE31","FAO - Food balance sheets 2009","2009","2009",35000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR225","Food Waste - Alcoholic Beverages","SOURCE31","FAO - Food balance sheets 2009","2009","2009",10000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR243","Food Waste - Cereals - Excluding Beer","SOURCE31","FAO - Food balance sheets 2009","2009","2009",92000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR266","Food Waste - Eggs","SOURCE31","FAO - Food balance sheets 2009","2009","2009",2000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR287","Food Waste - Fruits - Excluding Wine","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1114000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR297","Food Waste - Meat","SOURCE31","FAO - Food balance sheets 2009","2009","2009",3000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR301","Food Waste - Milk - Excluding Butter","SOURCE31","FAO - Food balance sheets 2009","2009","2009",43000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR316","Food Waste - Oilcrops","SOURCE31","FAO - Food balance sheets 2009","2009","2009",282000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR335","Food Waste - Pulses","SOURCE31","FAO - Food balance sheets 2009","2009","2009",14000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR347","Food Waste - Starchy Roots","SOURCE31","FAO - Food balance sheets 2009","2009","2009",50000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR351","Food Waste - Sugarcrops","SOURCE31","FAO - Food balance sheets 2009","2009","2009",5000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR355","Food Waste - Treenuts","SOURCE31","FAO - Food balance sheets 2009","2009","2009",4000,,
"ITA","Italy","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR358","Food Waste - Vegetables","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1217000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR243","Food Waste - Cereals - Excluding Beer","SOURCE31","FAO - Food balance sheets 2009","2009","2009",413000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR266","Food Waste - Eggs","SOURCE31","FAO - Food balance sheets 2009","2009","2009",50000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR287","Food Waste - Fruits - Excluding Wine","SOURCE31","FAO - Food balance sheets 2009","2009","2009",749000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR297","Food Waste - Meat","SOURCE31","FAO - Food balance sheets 2009","2009","2009",107000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR316","Food Waste - Oilcrops","SOURCE31","FAO - Food balance sheets 2009","2009","2009",70000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR335","Food Waste - Pulses","SOURCE31","FAO - Food balance sheets 2009","2009","2009",7000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR347","Food Waste - Starchy Roots","SOURCE31","FAO - Food balance sheets 2009","2009","2009",200000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR350","Food Waste - Sugar & Sweeteners","SOURCE31","FAO - Food balance sheets 2009","2009","2009",21000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR355","Food Waste - Treenuts","SOURCE31","FAO - Food balance sheets 2009","2009","2009",4000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR357","Food Waste - Vegetable Oils","SOURCE31","FAO - Food balance sheets 2009","2009","2009",13000,,
"JPN","Japan","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR358","Food Waste - Vegetables","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1224000,,
"KOR","Korea","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR243","Food Waste - Cereals - Excluding Beer","SOURCE31","FAO - Food balance sheets 2009","2009","2009",628000,,
"KOR","Korea","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR266","Food Waste - Eggs","SOURCE31","FAO - Food balance sheets 2009","2009","2009",30000,,
"KOR","Korea","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR287","Food Waste - Fruits - Excluding Wine","SOURCE31","FAO - Food balance sheets 2009","2009","2009",277000,,
"KOR","Korea","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR301","Food Waste - Milk - Excluding Butter","SOURCE31","FAO - Food balance sheets 2009","2009","2009",42000,,
"KOR","Korea","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR316","Food Waste - Oilcrops","SOURCE31","FAO - Food balance sheets 2009","2009","2009",13000,,
"KOR","Korea","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR335","Food Waste - Pulses","SOURCE31","FAO - Food balance sheets 2009","2009","2009",2000,,
"KOR","Korea","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR347","Food Waste - Starchy Roots","SOURCE31","FAO - Food balance sheets 2009","2009","2009",95000,,
"KOR","Korea","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR355","Food Waste - Treenuts","SOURCE31","FAO - Food balance sheets 2009","2009","2009",4000,,
"KOR","Korea","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR358","Food Waste - Vegetables","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1555000,,
"LUX","Luxembourg","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR243","Food Waste - Cereals - Excluding Beer","SOURCE31","FAO - Food balance sheets 2009","2009","2009",2000,,
"LUX","Luxembourg","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR287","Food Waste - Fruits - Excluding Wine","SOURCE31","FAO - Food balance sheets 2009","2009","2009",3000,,
"LUX","Luxembourg","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR316","Food Waste - Oilcrops","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1000,,
"LUX","Luxembourg","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR347","Food Waste - Starchy Roots","SOURCE31","FAO - Food balance sheets 2009","2009","2009",2000,,
"LUX","Luxembourg","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR355","Food Waste - Treenuts","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1000,,
"LUX","Luxembourg","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR358","Food Waste - Vegetables","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR243","Food Waste - Cereals - Excluding Beer","SOURCE31","FAO - Food balance sheets 2009","2009","2009",4518000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR266","Food Waste - Eggs","SOURCE31","FAO - Food balance sheets 2009","2009","2009",237000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR287","Food Waste - Fruits - Excluding Wine","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1639000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR301","Food Waste - Milk - Excluding Butter","SOURCE31","FAO - Food balance sheets 2009","2009","2009",537000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR316","Food Waste - Oilcrops","SOURCE31","FAO - Food balance sheets 2009","2009","2009",129000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR335","Food Waste - Pulses","SOURCE31","FAO - Food balance sheets 2009","2009","2009",78000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR347","Food Waste - Starchy Roots","SOURCE31","FAO - Food balance sheets 2009","2009","2009",172000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR348","Food Waste - Stimulants","SOURCE31","FAO - Food balance sheets 2009","2009","2009",11000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR351","Food Waste - Sugarcrops","SOURCE31","FAO - Food balance sheets 2009","2009","2009",990000,,
"MEX","Mexico","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR358","Food Waste - Vegetables","SOURCE31","FAO - Food balance sheets 2009","2009","2009",674000,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR243","Food Waste - Cereals - Excluding Beer","SOURCE31","FAO - Food balance sheets 2009","2009","2009",58000,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR266","Food Waste - Eggs","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1000,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR287","Food Waste - Fruits - Excluding Wine","SOURCE31","FAO - Food balance sheets 2009","2009","2009",93000,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR316","Food Waste - Oilcrops","SOURCE31","FAO - Food balance sheets 2009","2009","2009",5000,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR347","Food Waste - Starchy Roots","SOURCE31","FAO - Food balance sheets 2009","2009","2009",171000,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR355","Food Waste - Treenuts","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1000,,
"NLD","Netherlands","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR358","Food Waste - Vegetables","SOURCE31","FAO - Food balance sheets 2009","2009","2009",207000,,
"NOR","Norway","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR266","Food Waste - Eggs","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1000,,
"NOR","Norway","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR287","Food Waste - Fruits - Excluding Wine","SOURCE31","FAO - Food balance sheets 2009","2009","2009",17000,,
"NOR","Norway","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR301","Food Waste - Milk - Excluding Butter","SOURCE31","FAO - Food balance sheets 2009","2009","2009",13000,,
"NOR","Norway","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR335","Food Waste - Pulses","SOURCE31","FAO - Food balance sheets 2009","2009","2009",2000,,
"NOR","Norway","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR347","Food Waste - Starchy Roots","SOURCE31","FAO - Food balance sheets 2009","2009","2009",11000,,
"NOR","Norway","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR358","Food Waste - Vegetables","SOURCE31","FAO - Food balance sheets 2009","2009","2009",31000,,
"POL","Poland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR226","Food Waste - Animal Fats","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1000,,
"POL","Poland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR243","Food Waste - Cereals - Excluding Beer","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1228000,,
"POL","Poland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR266","Food Waste - Eggs","SOURCE31","FAO - Food balance sheets 2009","2009","2009",1000,,
"POL","Poland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR287","Food Waste - Fruits - Excluding Wine","SOURCE31","FAO - Food balance sheets 2009","2009","2009",222000,,
"POL","Poland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR297","Food Waste - Meat","SOURCE31","FAO - Food balance sheets 2009","2009","2009",5000,,
"POL","Poland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR301","Food Waste - Milk - Excluding Butter","SOURCE31","FAO - Food balance sheets 2009","2009","2009",208000,,
"POL","Poland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR314","Food Waste - Offals","SOURCE31","FAO - Food balance sheets 2009","2009","2009",6000,,
"POL","Poland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR316","Food Waste - Oilcrops","SOURCE31","FAO - Food balance sheets 2009","2009","2009",2000,,
"POL","Poland","FLFW","1. Food loss - Food waste","COMBINEDPOST-PRODUCTIONANDPRE","Combined : Post-production and Pre-consumption","TONNES","tonnes","FWVAR335","Food Waste - Pulses","SOURCE31","FAO - Food balance sheets 2009","2009","2009",9000,,
